LearnerID,InitialEnglishLevel,DailyStudyTime,StudyFrequency,VocabularyMastery,GrammarMastery,ListeningComprehension,OralExpression,ReadingAbility,WritingAbility,Memorization,Understanding,Application,Analysis,Evaluation,Creation,LearningPathCategory
L1619,Intermediate,0.8,6,61.849705750731566,48.8163497995587,74.8786158240651,60.94016399306631,50.49824537930205,41.81598617526534,3,2,3,2,2,2,Elementary_Path
L1620,Intermediate,1.9,4,64.52756352076695,47.0510635299831,69.59204181599529,42.96844930400398,62.69603694063244,61.00913782415334,3,2,2,3,2,2,Elementary_Path
L1621,Elementary,0.6,4,67.07329809559224,24.276448183040017,64.17768197795138,37.55333469368757,72.62568808335318,46.39452466029197,3,1,2,2,2,2,Elementary_Path
L1622,Beginner,2.0,7,32.291811972713106,36.54031841683587,41.896038635244864,42.54875800663844,34.95284538164849,42.824660218746736,1,1,2,1,1,2,Beginner_Path
L1623,Intermediate,0.8,2,47.21647371197676,54.17302254981601,58.4316453130557,57.89060948039914,55.66488178796467,61.69075254496365,2,2,2,2,2,2,Elementary_Path
L1624,Advanced,1.0,2,81.04572039074958,96.36191374642542,84.21684933370773,92.39842886472827,95.59661570324369,80.79066435416235,4,4,4,4,4,4,UpperIntermediate_Path
L1625,Beginner,0.5,2,26.6343149968508,38.590550934803666,48.58917583740659,54.76423417844073,34.41183708263205,34.29526426122544,1,1,2,1,1,2,Beginner_Path
L1626,Intermediate,1.1,7,73.36657357758983,68.3422919417269,54.60206775471765,65.26035999229333,66.68964481718183,49.885624712174604,3,3,2,2,3,2,Elementary_Path
L1627,Beginner,2.2,6,55.486392950240365,28.02635772083829,63.4866306896655,50.588862057428216,32.8145729322096,32.89672227134509,2,1,2,1,2,2,Beginner_Path
L1628,Elementary,1.9,4,53.20216577948829,56.381503309676184,41.9235741890656,48.9468138947073,68.32119607577302,35.32745262018934,2,2,2,2,2,2,Elementary_Path
L1629,Beginner,2.2,2,52.21294945685148,29.71083620895345,47.73660119212502,29.927843225155602,43.44774972592295,38.90484293874335,2,1,1,2,2,2,Beginner_Path
L1630,Elementary,1.9,1,51.339583805802356,52.77596061792272,70.66854707213787,47.42133840785659,43.799770509232886,55.75120748981757,2,2,2,2,2,2,Elementary_Path
L1631,Intermediate,0.7,4,59.04888352299234,40.41241607469306,70.99089759263809,49.952481862808625,54.11308300530726,46.833869701790135,2,2,3,2,2,2,Elementary_Path
L1632,Elementary,1.3,7,46.66962380946239,47.351352993661884,56.75673712491779,63.582949567724484,44.86200247291965,57.81269645401343,2,2,3,2,2,2,Elementary_Path
L1633,Intermediate,1.0,6,56.89609008622435,35.153120585540904,55.31516353038104,65.9039107653547,73.72749666248873,56.135214964779415,2,1,3,3,2,3,Elementary_Path
L1634,Intermediate,2.4,1,44.52198443690969,52.32862514058245,51.182308114322964,63.205124966282796,47.312489923987165,57.41078976405813,2,2,2,2,2,2,Elementary_Path
L1635,Upper-Intermediate,0.7,7,77.64254763607339,74.40353993877913,87.70050108917586,85.35943202228103,68.32058329540496,53.005704803924814,3,3,4,3,3,3,Intermediate_Path
L1636,Beginner,2.1,3,39.596660897859564,29.79031448768904,60.06147240774946,17.799435854767747,34.38339443074574,16.92737690434266,1,1,1,1,1,1,Beginner_Path
L1637,Elementary,2.1,4,57.45360724077876,34.49562371244033,50.61150009521828,53.881379513426594,49.84312033243062,46.44116362779682,2,1,2,2,2,2,Beginner_Path
L1638,Beginner,2.8,3,40.9352349643861,43.461184692959336,33.60938492383649,24.893542156956272,37.288903073532055,42.897321246320075,2,2,1,2,2,1,Beginner_Path
L1639,Advanced,1.2,7,88.37296298430908,83.96537210153076,70.41830569450981,87.92744301534339,75.08772168609538,78.28619556355048,4,4,3,3,4,3,UpperIntermediate_Path
L1640,Upper-Intermediate,2.0,7,66.2880696999237,65.10429352969328,70.19235156337463,69.88292407532785,71.00177316404532,86.70093900583089,3,3,3,3,3,3,Intermediate_Path
L1641,Elementary,3.1,7,50.721532368217616,45.41895921154276,53.8634315750096,54.61736612096948,49.00449316815032,52.34935974254316,2,2,2,2,2,2,Elementary_Path
L1642,Upper-Intermediate,1.1,2,82.38237230816162,96.36669141945589,95.99123240836734,75.28187288960956,68.71902164920216,60.91658748292015,4,4,4,3,4,3,Intermediate_Path
L1643,Elementary,0.5,6,38.566610089161394,56.53502849781544,61.73133692232969,61.451171736117885,56.86775489047665,45.308486670535075,1,2,3,2,2,2,Elementary_Path
L1644,Intermediate,0.5,2,60.874737536807395,66.62573668187841,68.05085404706753,51.98102839067386,69.19408428753647,79.76929133723412,3,3,3,3,3,3,Intermediate_Path
L1645,Beginner,2.0,6,42.33042951529484,39.35546318992364,40.99880338698869,45.09114389633284,39.21613300270607,22.574359972002945,2,1,2,1,2,1,Beginner_Path
L1646,Intermediate,0.5,5,52.819352163817356,56.66485272577147,59.16834282744044,59.62223216898832,62.305415868507296,60.282699389151055,2,2,2,3,2,3,Elementary_Path
L1647,Beginner,1.2,2,34.12143695092,11.03917711669584,59.056475975079636,21.647097299284475,18.38944002650729,31.772554472766576,1,0,2,1,1,1,Beginner_Path
L1648,Upper-Intermediate,1.8,3,77.30610848766214,63.21019653536868,82.0073854075839,63.81383541476967,70.78897227838168,77.06896290918512,3,3,3,3,3,3,Intermediate_Path
L1649,Intermediate,1.6,6,48.66578981707377,50.19425586797526,43.97399308078978,56.50121966477832,70.04821691757913,67.67273646318381,2,2,2,3,2,2,Elementary_Path
L1650,Intermediate,1.8,2,63.499237152493926,36.25107935952467,58.264603521027574,69.12292449891727,55.76563416820723,51.13762911288632,3,1,3,2,2,2,Elementary_Path
L1651,Beginner,1.7,4,31.046456263408,23.425842097845663,36.417839682283734,42.637230575571145,32.62738323608039,46.18912271707174,1,1,1,1,1,1,Beginner_Path
L1652,Elementary,2.4,7,60.62853693033216,25.19163529077366,49.537359908225355,36.324991761192855,72.7768892603093,67.21203394271961,3,1,2,3,2,2,Elementary_Path
L1653,Elementary,0.8,6,73.378277453883,44.61676164302627,60.629106602850854,46.5968377195284,68.19077190195804,45.66274737344235,3,2,2,2,2,2,Elementary_Path
L1654,Elementary,1.0,6,41.392431982981805,53.18765970848816,53.925551182057504,68.1780644879303,54.67574912482157,52.848886874941854,2,2,3,2,2,2,Elementary_Path
L1655,Beginner,1.0,2,45.342078623746744,46.067745186243286,44.23134592996338,39.11223334840858,51.38910611480048,29.09559229796725,2,2,2,2,2,2,Beginner_Path
L1656,Upper-Intermediate,2.1,5,67.73258095117981,74.14784462079241,93.13473161325237,69.72674424927604,52.740645820419225,70.19259309031213,3,3,4,3,3,3,Intermediate_Path
L1657,Intermediate,2.1,2,70.40954173797789,45.36603658801431,58.03538910213312,62.91739640756221,52.12448559371293,53.23324907291757,3,2,3,2,2,2,Elementary_Path
L1658,Elementary,1.8,3,37.34741590914785,25.679348414800405,73.6419952588735,55.6339307958197,45.30042126826849,52.96935925658596,1,1,3,2,1,2,Beginner_Path
L1659,Elementary,2.3,3,54.805867584277124,27.431313005984983,48.28692408628914,43.43831652519941,47.64019901133054,57.04675935756926,2,1,2,2,2,2,Beginner_Path
L1660,Elementary,0.7,6,41.27011033110647,32.310174227455015,55.89198196612571,53.02574774371437,45.10055979026038,43.903451508825405,2,1,2,2,1,2,Beginner_Path
L1661,Intermediate,2.7,6,57.930154109016314,46.111403019643255,62.18796404597233,54.71110503329191,34.49973708483654,70.33622845732923,2,2,2,2,2,2,Elementary_Path
L1662,Elementary,2.6,2,39.68974724852693,43.40251502008413,56.23419133500961,55.193276018294384,53.8602461870856,60.30047441561629,1,2,2,2,2,2,Elementary_Path
L1663,Upper-Intermediate,2.0,3,83.22350470895753,59.85835781873032,84.4459199507313,74.69693157971284,80.43654128280606,78.468537431799,4,2,3,3,3,3,Intermediate_Path
L1664,Elementary,2.7,3,41.63019645560413,48.38975893668261,59.338352400888766,52.819678270528925,66.01898791589981,39.83973468278272,2,2,2,2,2,2,Elementary_Path
L1665,Advanced,0.5,5,95.51964259331828,82.67726497200528,87.4688266937942,80.40816453832495,82.11690735225037,78.88171183260097,4,4,4,4,4,4,UpperIntermediate_Path
L1666,Upper-Intermediate,1.1,4,71.55901971737667,70.10545711741025,68.77085322552429,64.78713615927141,66.29836842220098,61.87618645309961,3,3,3,3,3,3,Intermediate_Path
L1667,Beginner,1.0,5,38.855276282011374,46.40250552671205,70.03171790905711,47.45497304659395,13.200155140355314,44.49166070238161,1,2,2,1,2,2,Beginner_Path
L1668,Upper-Intermediate,2.0,1,76.47755907400129,58.197682657996296,75.16015660399447,72.20603618614506,72.06433163409113,57.882317925106356,3,2,3,3,3,3,Intermediate_Path
L1669,Beginner,0.8,7,32.38175328341151,39.18704578292368,51.992124386719865,40.850347420993614,49.01111781062171,41.76837654111007,1,1,2,2,1,2,Beginner_Path
L1670,Upper-Intermediate,2.0,5,77.10367113540887,69.86026771523926,63.923586894768036,69.9360457291348,68.8823213780728,59.18890652175887,3,3,3,3,3,3,Intermediate_Path
L1671,Elementary,2.5,2,65.3033456435441,41.66513719030305,52.203872800953235,56.98726774013644,71.43444818543648,53.235461198419735,3,2,2,3,2,2,Elementary_Path
L1672,Upper-Intermediate,2.0,4,67.21905214167286,78.8525632086596,78.72800616017557,66.92190019970343,72.43405164210476,70.1721958273056,3,3,3,3,3,3,Intermediate_Path
L1673,Upper-Intermediate,1.7,2,86.71810143273845,78.79014154557007,84.72815069927833,71.64398760099117,76.46992284288555,83.33638561859827,4,3,3,3,4,3,UpperIntermediate_Path
L1674,Upper-Intermediate,0.8,7,89.98097633487784,60.53509204011572,52.77545859008061,80.85992812703131,61.36896919418406,81.41454578321272,4,3,3,3,3,3,Intermediate_Path
L1675,Intermediate,0.9,1,51.83845010971956,53.17839416142076,66.6614061307833,69.72967699164266,62.872203451752796,69.35065412002112,2,2,3,3,2,3,Elementary_Path
L1676,Elementary,2.4,4,35.449453949094476,47.812116825840654,43.50258544632107,42.762407089733166,30.206802051473048,59.60818718289113,1,2,2,2,2,2,Beginner_Path
L1677,Beginner,2.0,6,43.01960900171765,32.26993251977416,48.24345711194924,57.59683981955883,46.93697955013145,36.436308339881975,2,1,2,2,1,2,Beginner_Path
L1678,Elementary,1.5,3,44.52592477233127,50.850213322877984,44.63670803161837,51.13241693693617,57.24428176235412,33.412069335753955,2,2,2,2,2,2,Beginner_Path
L1679,Beginner,1.2,5,58.68603219163002,37.811920179102756,36.44517304074419,27.570717381912623,53.5929142433651,24.474769450026216,2,1,1,1,2,1,Beginner_Path
L1680,Intermediate,0.5,2,60.34807540499832,73.32561240356013,62.26372389606732,61.69052048589968,49.800312812323114,34.131514706840626,3,3,3,2,3,2,Elementary_Path
L1681,Elementary,0.8,1,41.97800591964821,29.697208640702122,44.476705303968046,44.17000785516542,51.60562118297419,34.16334166571907,2,1,2,2,1,2,Beginner_Path
L1682,Advanced,2.8,3,78.52840488988289,83.77564010252603,90.24465553264645,92.34068487183177,95.63816559386504,85.6882365770465,3,4,4,4,4,4,UpperIntermediate_Path
L1683,Intermediate,0.6,5,70.8990495909083,45.91497488487809,53.06624231456685,57.57143752339662,64.4228163833031,49.40345819174838,3,2,2,2,2,2,Elementary_Path
L1684,Upper-Intermediate,1.6,3,69.28816025915813,76.04107455439043,61.66829548301273,73.74273690190145,66.3470072486515,68.19864395590149,3,3,3,3,3,3,Intermediate_Path
L1685,Beginner,2.2,5,40.43828799460428,18.828281099544554,55.179570524293595,28.88406623413854,16.080181104438598,39.92715419461401,2,0,2,1,1,1,Beginner_Path
L1686,Upper-Intermediate,0.6,6,84.55802745112481,73.46312710224886,67.03951307176072,82.9006123071636,78.46960296884481,66.95934741934242,4,3,3,3,3,3,Intermediate_Path
L1687,Upper-Intermediate,1.6,4,70.1574164806917,63.69951568651659,78.21319112392017,61.43872632848968,73.4750032169008,58.78171199587416,3,3,3,3,3,3,Intermediate_Path
L1688,Elementary,2.2,3,49.540711712598394,37.65838133878986,62.52891081493785,36.91235104595005,44.3332940703856,44.46766332436568,2,1,2,2,2,2,Beginner_Path
L1689,Intermediate,1.5,3,59.8343159017748,40.53501796459312,58.85055897483957,61.673603491474864,67.63945363715466,46.015095132271554,2,2,3,2,2,2,Elementary_Path
L1690,Intermediate,3.5,3,66.83324511516092,50.34924053798994,56.74834100254462,74.0284424717797,59.55080461845567,52.292135030209366,3,2,3,2,2,3,Elementary_Path
L1691,Beginner,0.5,4,45.907443355103254,45.84500530290926,47.262380886674215,34.47406902935593,26.808049472322004,48.42776964423003,2,2,2,1,2,1,Beginner_Path
L1692,Elementary,2.2,1,47.79886268745172,44.7481131647052,66.17933822727151,55.00972322703966,30.685477109037784,42.294946959038256,2,2,3,1,2,2,Beginner_Path
L1693,Elementary,1.4,5,50.636490614965176,51.27680417874475,43.30684734913531,58.73340176863545,38.71036734866834,62.70957553347745,2,2,2,2,2,2,Elementary_Path
L1694,Beginner,2.0,6,36.282209884765116,51.64641821966275,43.49852167982561,46.14684437294069,63.93012294766787,49.316359869379696,1,2,2,2,2,2,Beginner_Path
L1695,Elementary,1.8,3,35.223875930805555,47.63755584822576,37.67505405032672,44.88791710826319,57.22776773932773,39.20694691420957,1,2,2,2,2,2,Beginner_Path
L1696,Beginner,1.0,7,42.57600857398129,29.412004279376593,41.0679899631781,27.089532828059255,41.88612341975012,23.888762335842245,2,1,1,1,1,1,Beginner_Path
L1697,Beginner,1.7,4,58.92191760833067,39.6725221518279,45.34204684538076,15.92452434328645,38.18339072814195,34.47445838079807,2,1,1,1,2,1,Beginner_Path
L1698,Beginner,0.5,1,31.162808593089373,29.557038536857082,36.453753582449345,35.371595005376065,37.52607060052564,46.53327763396889,1,1,1,2,1,1,Beginner_Path
L1699,Advanced,1.9,5,82.26970290397297,79.95577316702831,90.43008166174769,99.78087368562174,100.0,80.09809093771312,4,3,4,4,4,4,UpperIntermediate_Path
L1700,Elementary,1.7,4,41.29272228356258,29.80107200381015,40.917732316925495,36.75834015238066,45.094042580965684,54.08090298262139,2,1,1,2,1,2,Beginner_Path
L1701,Advanced,1.9,6,97.24591778723122,94.26257491084392,95.77078611381494,95.00209847518765,95.76920410684292,97.08439989136087,4,4,4,4,4,4,Advanced_Path
L1702,Elementary,2.2,6,54.4848545419644,41.139974243505606,65.5569424888315,38.49847469948128,46.51572049708406,37.25974349637394,2,2,2,2,2,2,Beginner_Path
L1703,Elementary,1.8,5,48.414623075835436,46.82098245815862,44.028561302295365,49.06072576386838,69.40156631835063,38.23948911711413,2,2,2,2,2,2,Beginner_Path
L1704,Elementary,1.6,3,40.81980938361035,34.64038071393361,48.77328233447617,55.077916141550176,57.422885075783036,52.12662032127007,2,1,2,2,1,2,Beginner_Path
L1705,Elementary,0.9,6,50.92376791639924,49.35947629715472,60.02546246454182,41.40504563161572,62.45556814683626,46.518475496415704,2,2,2,2,2,2,Elementary_Path
L1706,Beginner,1.0,1,24.353778726641956,27.380587618649162,57.12090719322736,39.704846806969144,34.15590225311761,28.13938473456321,1,1,2,1,1,1,Beginner_Path
L1707,Intermediate,2.3,4,61.43426566857493,53.58291278298176,50.068101877910685,53.84908663274671,70.58136112567422,51.47819551880413,3,2,2,3,2,2,Elementary_Path
L1708,Beginner,2.5,1,48.71524386087934,43.77826031239126,43.312152625840504,45.05148658938177,36.87422574605309,34.29480447272581,2,2,2,1,2,1,Beginner_Path
L1709,Intermediate,1.3,3,47.48800863366322,62.907593122325295,67.83130822319525,60.35317168484637,61.10034823932849,39.351455750445396,2,3,3,2,2,2,Elementary_Path
L1710,Intermediate,1.5,1,44.674817231703365,54.7796992748306,63.97943609371152,58.565076744292675,76.35047670619458,62.656431064826954,2,2,3,3,2,3,Elementary_Path
L1711,Beginner,0.9,1,55.794378916948595,17.318689672932816,20.23207933122913,53.583499601419774,29.57224943243581,30.213078110608087,2,0,1,1,1,1,Beginner_Path
L1712,Beginner,2.3,2,33.88240360495415,64.92810570060641,50.01090009308772,44.62306142368302,42.032477313054,7.162837762019013,1,3,2,1,2,1,Beginner_Path
L1713,Intermediate,2.0,1,71.35947845943822,72.45858970273136,80.19336351090644,51.09648133873711,64.38005258518727,54.76129031690547,3,3,3,2,3,3,Intermediate_Path
L1714,Elementary,2.9,5,48.460023348021686,52.226748248882984,56.16661751169504,47.141360992022385,55.2000438080081,37.58428741106492,2,2,2,2,2,2,Beginner_Path
L1715,Beginner,0.9,4,38.38045183058672,27.467962184090293,34.68893946705737,37.24101214920339,35.49215506906535,51.88822192302676,1,1,1,2,1,1,Beginner_Path
L1716,Advanced,1.2,2,94.38412699496645,83.86407838298035,89.86872753635717,88.80319572625211,100.0,79.14554979080032,4,4,4,4,4,4,UpperIntermediate_Path
L1717,Beginner,1.7,4,31.160011432535594,29.56579570223483,62.69913067655593,63.24509276607495,27.050681146597398,24.02356636421389,1,1,3,1,1,2,Beginner_Path
L1718,Intermediate,2.0,4,61.32497143495645,67.63855939096388,74.09962540860559,61.70851892710997,74.5888538863247,60.07932669962016,3,3,3,3,3,3,Intermediate_Path
L1719,Advanced,1.3,3,86.18510585175908,87.62502890851835,100.0,67.64097429895224,100.0,78.39552631992417,4,4,4,4,4,4,UpperIntermediate_Path
L1720,Beginner,0.9,3,26.795065565949685,27.15836141640167,48.56412583534376,32.57201028283035,59.008887896036846,27.205437987477676,1,1,2,2,1,2,Beginner_Path
L1721,Beginner,2.1,2,43.37482074726399,30.29244900875218,38.38862887809027,18.676279125041916,24.1177290129218,40.09501382824406,2,1,1,1,1,1,Beginner_Path
L1722,Beginner,2.0,6,37.36692193122084,46.21188142569905,42.994288193442316,34.7020174295416,31.311685121102897,24.595326921104338,1,2,1,1,2,1,Beginner_Path
L1723,Elementary,0.9,7,48.429751715552925,61.00097846820478,54.22077264321484,28.126897702735715,64.9194305916164,30.42726341800547,2,3,2,2,2,2,Beginner_Path
L1724,Beginner,2.4,3,27.89839056585842,50.283315634862454,50.49574316064444,29.284095289315722,21.229608453696912,52.259980020943374,1,2,1,1,1,1,Beginner_Path
L1725,Intermediate,2.3,7,75.91400367762805,62.57032065053978,80.08918894266904,42.7927847036588,43.935410989595866,60.794987376006446,3,3,3,2,3,2,Elementary_Path
L1726,Beginner,1.6,3,48.76714186386116,32.47375131197363,56.183381367931275,41.841601779674775,35.11692213288508,32.35790715005635,2,1,2,1,2,2,Beginner_Path
L1727,Elementary,1.6,3,59.641558841719785,12.584861746708796,40.806156442039594,48.005393626288786,51.91993788622268,44.96522790298064,2,0,2,2,1,2,Beginner_Path
L1728,Advanced,1.9,4,86.94555297558318,87.97160023808222,97.23994968901049,91.02962307498731,100.0,90.05864358116156,4,4,4,4,4,4,Advanced_Path
L1729,Upper-Intermediate,0.9,2,57.7081711049658,69.981712411559,87.36763345167897,71.95448611431473,73.14734085069642,79.7333744961342,2,3,3,3,3,3,Intermediate_Path
L1730,Intermediate,1.5,4,79.52917382489511,56.399820963213536,71.18860330144635,44.05702249795582,53.91760851935461,47.44024708684988,3,2,2,2,3,2,Elementary_Path
L1731,Elementary,0.5,5,49.38902491994132,45.53897347033207,48.7076623661258,53.13521369254735,53.11389937696427,48.66146525965682,2,2,2,2,2,2,Beginner_Path
L1732,Intermediate,2.1,4,52.51200203979946,41.73737838050843,94.14109215768362,77.22224560269453,64.69596483294401,49.932958237897616,2,2,4,2,2,3,Elementary_Path
L1733,Elementary,0.5,7,54.16801574483114,50.574085568511855,42.22915437668881,52.092125786065466,54.41239822170271,43.110187554873754,2,2,2,2,2,2,Beginner_Path
L1734,Elementary,2.6,7,61.67120788003297,51.3221631403185,44.1681155333395,43.74075400682434,48.22013792048655,46.60692867464905,3,2,2,2,2,2,Beginner_Path
L1735,Beginner,1.3,5,39.76949443914534,41.823387820596594,47.33595081261576,23.71932823894555,20.449138860818504,34.933214269473275,1,2,1,1,2,1,Beginner_Path
L1736,Upper-Intermediate,1.4,1,87.78575167939374,79.46577003573387,100.0,63.919330292400346,65.82384010893668,77.35566898302572,4,3,4,3,4,3,Intermediate_Path
L1737,Elementary,1.1,1,60.82999938516868,51.040516449216234,46.63805149295829,52.530396565720594,64.20271085267463,49.87086559115594,3,2,2,2,2,2,Elementary_Path
L1738,Beginner,1.3,5,29.236188125979417,30.899705884610892,42.34171634353008,48.73118026799375,41.870689379766,19.918307906278223,1,1,2,1,1,1,Beginner_Path
L1739,Elementary,2.5,5,43.262098943405235,44.2916315208391,65.77293673015693,50.608661747219756,46.77477880892943,31.421767929345577,2,2,2,1,2,2,Beginner_Path
L1740,Elementary,0.5,4,59.575371632797676,45.911248672533766,54.82137845112266,55.99887289705983,61.18168548373975,41.302833152407075,2,2,2,2,2,2,Elementary_Path
L1741,Upper-Intermediate,2.4,5,47.873874361895616,71.07699449106619,76.65396145469704,80.07678244027242,63.698833676310514,88.28625262441825,2,3,3,3,2,3,Intermediate_Path
L1742,Intermediate,1.7,2,58.50544306835011,64.9821765597173,70.6563290188672,63.065343913859174,57.746518662869924,46.484081674983976,2,3,3,2,3,2,Elementary_Path
L1743,Intermediate,0.7,1,45.69168798375328,61.43668753022491,67.72517990229593,51.41526404738744,61.37758405174037,52.917772903872475,2,3,2,2,2,2,Elementary_Path
L1744,Beginner,0.7,1,35.23446198566475,55.77343439569953,55.30438785636791,39.73923511975153,35.58622496705371,29.63653973043478,1,2,2,1,2,2,Beginner_Path
L1745,Elementary,2.7,6,47.01179910970796,67.06468979884673,67.91468889065364,39.516221961178616,51.007628229015985,39.4595561591192,2,3,2,2,2,2,Elementary_Path
L1746,Elementary,0.8,5,46.41755622092492,45.79649582613925,58.07003060005362,48.17428952958102,48.12306068578235,46.782397439050555,2,2,2,2,2,2,Beginner_Path
L1747,Beginner,0.7,3,34.477387478873915,0.0,47.91732725378309,41.30863531066912,26.00656952214125,49.00777276195652,1,0,2,1,0,2,Beginner_Path
L1748,Elementary,2.3,3,39.02856350371186,57.368324661272666,57.14110982286134,64.78783807386856,51.81477881879056,49.559683998805895,1,2,3,2,2,2,Elementary_Path
L1749,Intermediate,1.7,5,82.91911266818687,49.59623661012945,69.89130556649287,44.90268025632368,46.71648208487132,46.96469038572908,4,2,2,2,3,2,Elementary_Path
L1750,Beginner,0.8,2,58.67462004161351,26.98516078168993,45.55170637871464,42.81507630991305,41.65615125096722,62.53229510803207,2,1,2,2,2,2,Beginner_Path
L1751,Elementary,1.7,3,38.37934179743717,41.01554725010633,54.99391517677711,62.81236591623595,63.74135824150109,45.78573220961126,1,2,2,2,1,2,Elementary_Path
L1752,Beginner,0.8,6,55.821167513035675,30.533569531853935,56.966271208272424,45.588477658387966,37.18976802723945,29.227790436178864,2,1,2,1,2,2,Beginner_Path
L1753,Beginner,2.3,7,36.00534509527147,41.12269810105393,60.16116180355043,46.329454428250415,28.285168700290136,49.12096374677589,1,2,2,1,1,2,Beginner_Path
L1754,Beginner,2.2,5,41.2918747333171,19.405642208737746,29.924470553665792,43.87694901867812,38.730121867950196,30.309293820561816,2,0,1,1,1,1,Beginner_Path
L1755,Advanced,1.9,2,89.36726040103085,74.22279254208398,95.1002115174057,100.0,81.68028891921469,100.0,4,3,4,4,4,4,Advanced_Path
L1756,Upper-Intermediate,1.8,2,68.40251358746035,73.43158554197417,73.11305566554765,62.12521831887632,80.9450900263147,61.293572090333335,3,3,3,3,3,3,Intermediate_Path
L1757,Advanced,2.7,4,99.83852343606146,91.22944030413308,91.89028533513928,74.14073334029753,88.52011252477146,99.3003038892137,4,4,4,4,4,4,Advanced_Path
L1758,Elementary,1.5,2,51.25886530576658,51.41541644936012,59.02516209735322,47.93665859534744,67.09763251664573,47.01047664281695,2,2,2,2,2,2,Elementary_Path
L1759,Beginner,0.7,3,35.234485767807584,27.12963721066701,51.694383715424685,16.3883789642829,51.62989595677338,47.91052232702434,1,1,1,2,1,2,Beginner_Path
L1760,Elementary,1.8,7,36.95410556199528,35.2173435073376,53.87873556388655,60.30645804178011,48.46919495518597,64.01765708701544,1,1,2,2,1,2,Beginner_Path
L1761,Elementary,3.0,3,41.064049862808794,39.93365166212081,35.866596652771975,60.20715195495441,57.15609067973091,33.67392709478746,2,1,2,2,2,2,Beginner_Path
L1762,Upper-Intermediate,0.8,5,58.586198843979034,72.39872752284725,70.3495441942382,68.66649444915474,71.06763590837154,82.75771820758322,2,3,3,3,3,3,Intermediate_Path
L1763,Beginner,1.2,7,40.122235484151695,49.854773692725495,53.964996702001656,34.2922940333949,40.339568851651684,20.910960955745953,2,2,2,1,2,1,Beginner_Path
L1764,Elementary,1.8,5,38.033344077156045,24.525628142292497,27.59573577965069,47.276525248493286,46.38565803649688,34.528156447517716,1,1,1,2,1,1,Beginner_Path
L1765,Beginner,1.5,2,37.34439487481459,32.79271243041634,56.87427151682,38.5202065043962,47.664559598497085,26.965905402075627,1,1,2,1,1,2,Beginner_Path
L1766,Elementary,0.8,6,63.70101853610371,31.67321558974796,60.212299906445416,49.27173919194286,64.32988276709578,50.03636636177861,3,1,2,2,2,2,Elementary_Path
L1767,Intermediate,2.3,1,71.99299572921586,38.477573226465104,78.16176081530023,63.58232106878303,67.98648207191144,55.3301587693486,3,1,3,3,2,3,Elementary_Path
L1768,Elementary,3.1,7,49.677231058973824,54.66956645344817,53.0143081311904,46.27373646991522,59.219366012853556,43.328639158371644,2,2,2,2,2,2,Elementary_Path
L1769,Elementary,1.6,4,49.1291527385685,50.446245744993384,34.38594575977095,57.43193303477794,59.23033437235729,46.46235279022361,2,2,2,2,2,2,Beginner_Path
L1770,Elementary,0.9,1,68.79874549421008,49.49433515947262,59.30362641506498,52.459477771253034,55.5125592233471,50.91289589293473,3,2,2,2,2,2,Elementary_Path
L1771,Elementary,0.5,2,55.20756120358711,54.210258397309936,67.7465312403834,41.930365541273645,38.607138407897324,51.68248123941353,2,2,2,2,2,2,Elementary_Path
L1772,Intermediate,1.7,2,56.721935401234774,50.20281103233864,74.24721805513421,71.35112667804097,77.009715194165,65.94166835615131,2,2,3,3,2,3,Intermediate_Path
L1773,Upper-Intermediate,2.3,1,60.73981882879548,65.67362483666471,73.37308516511965,59.41743013877513,93.04410826698425,88.2003481276744,3,3,3,4,3,3,Intermediate_Path
L1774,Advanced,1.8,4,93.93873218164744,100.0,95.86761075462647,87.07834189178523,87.66120396686631,84.78637627558523,4,5,4,4,4,4,Advanced_Path
L1775,Intermediate,1.5,7,68.29323772582862,52.534289457404256,59.67163731220076,67.66917401075467,56.29302084783818,49.789110378690836,3,2,3,2,3,2,Elementary_Path
L1776,Elementary,1.1,7,43.683484754863564,52.35132113054091,46.80733535810628,40.769268950878555,56.12411652915375,51.13536129185188,2,2,2,2,2,2,Beginner_Path
L1777,Intermediate,0.7,1,62.912027551380326,55.06381540963315,74.55388571179851,61.095556467671514,65.50812835183505,43.557451837353796,3,2,3,2,2,3,Elementary_Path
L1778,Elementary,2.1,5,46.36426705084971,26.51741469921585,43.02467688734838,53.43339596999048,47.980539312469816,38.212958678883886,2,1,2,2,1,2,Beginner_Path
L1779,Elementary,2.1,3,48.159676008009974,24.553709961987316,46.06183569418387,39.39476132018761,37.49974344412396,54.9938094639279,2,1,2,2,1,2,Beginner_Path
L1780,Upper-Intermediate,0.5,6,50.12177942437668,64.21015780060095,68.95974366527615,72.27522280405965,78.05701190749777,68.75871625182296,2,3,3,3,2,3,Intermediate_Path
L1781,Beginner,2.6,5,37.782185962838646,45.56101251669989,30.09752476700953,36.4349616979079,45.514365381755454,22.91807541641961,1,2,1,1,2,1,Beginner_Path
L1782,Upper-Intermediate,1.9,7,84.69369302408055,77.88291656636004,81.46414291842603,67.48262148167707,82.25821148038797,55.101969346348255,4,3,3,3,4,3,Intermediate_Path
L1783,Elementary,2.5,3,43.68597444433442,54.14077164224034,66.61503048481975,71.01674852050775,53.492927723542074,45.48716679393807,2,2,3,2,2,2,Elementary_Path
